code,description_short,description_long,is_billable,status,valid_from
N574,Our records indicate the ordering/referring provider is of a type/specialty that cannot order or refer,Our records indicate the ordering/referring provider is of a type/specialty that cannot order or refer. Please verify that the claim ordering/referring provider information is accurate or contact the ordering/referring provider.,,active,2013-07-15T00:00:00Z
N575,Mismatch between the submitted ordering/referring provider name and the ordering,Mismatch between the submitted ordering/referring provider name and the ordering/referring provider name stored in our records.,,active,2013-07-15T00:00:00Z
N576,Services not related to the specific incident/claim/accident/loss being reported,Services not related to the specific incident/claim/accident/loss being reported.,,active,2013-07-15T00:00:00Z
N577,Personal Injury Protection (PIP) Coverage,Personal Injury Protection (PIP) Coverage.,,active,2013-07-15T00:00:00Z
N578,Coverages do not apply to this loss,Coverages do not apply to this loss.,,active,2013-07-15T00:00:00Z
N579,Medical Payments Coverage (MPC),Medical Payments Coverage (MPC).,,active,2013-07-15T00:00:00Z
N58,Missing/incomplete/invalid patient liability amount,Missing/incomplete/invalid patient liability amount.,,active,2000-01-01T00:00:00Z
N580,Determination based on the provisions of the insurance policy,Determination based on the provisions of the insurance policy.,,active,2013-07-15T00:00:00Z
N581,Investigation of coverage eligibility is pending,Investigation of coverage eligibility is pending.,,active,2013-07-15T00:00:00Z
N582,Benefits suspended pending the patient's cooperation,Benefits suspended pending the patient's cooperation.,,active,2013-07-15T00:00:00Z
N583,"Patient was not an occupant of our insured vehicle and therefore, is not an eligible injured person","Patient was not an occupant of our insured vehicle and therefore, is not an eligible injured person.",,active,2013-07-15T00:00:00Z
N584,Not covered based on the insured's noncompliance with policy or statutory conditions,Not covered based on the insured's noncompliance with policy or statutory conditions.,,active,2013-07-15T00:00:00Z
N585,Benefits are no longer available based on a final injury settlement,Benefits are no longer available based on a final injury settlement.,,active,2013-07-15T00:00:00Z
N586,The injured party does not qualify for benefits,The injured party does not qualify for benefits.,,active,2013-07-15T00:00:00Z
N587,Policy benefits have been exhausted,Policy benefits have been exhausted.,,active,2013-07-15T00:00:00Z
N588,The patient has instructed that medical claims/bills are not to be paid,The patient has instructed that medical claims/bills are not to be paid.,,active,2013-07-15T00:00:00Z
N589,Coverage is excluded to any person injured as a result of operating a motor vehi,Coverage is excluded to any person injured as a result of operating a motor vehicle while in an intoxicated condition or while the ability to operate such a vehicle is impaired by the use of a drug.,,active,2013-07-15T00:00:00Z
N59,Alert: Please refer to your provider manual for additional program and provider information,Alert: Please refer to your provider manual for additional program and provider information.,,active,2000-01-01T00:00:00Z
N590,Missing independent medical exam detailing the cause of injuries sustained and medical necessity of services rendered,Missing independent medical exam detailing the cause of injuries sustained and medical necessity of services rendered.,,active,2013-07-15T00:00:00Z
N591,Payment based on an Independent Medical Examination (IME) or Utilization Review (UR),Payment based on an Independent Medical Examination (IME) or Utilization Review (UR).,,active,2013-07-15T00:00:00Z
N592,Adjusted because this is not the initial prescription or exceeds the amount allowed for the initial prescription,Adjusted because this is not the initial prescription or exceeds the amount allowed for the initial prescription.,,active,2013-07-15T00:00:00Z
N593,Not covered based on failure to attend  a scheduled Independent Medical Exam (IME),Not covered based on failure to attend  a scheduled Independent Medical Exam (IME).,,active,2013-07-15T00:00:00Z
N594,Records reflect the injured party did not complete an Application for Benefits for this loss,Records reflect the injured party did not complete an Application for Benefits for this loss.,,active,2013-07-15T00:00:00Z
N595,Records reflect the injured party did not complete an Assignment of Benefits for this loss,Records reflect the injured party did not complete an Assignment of Benefits for this loss.,,active,2013-07-15T00:00:00Z
N596,Records reflect the injured party did not complete a Medical Authorization for this loss,Records reflect the injured party did not complete a Medical Authorization for this loss.,,active,2013-07-15T00:00:00Z
N597,Adjusted based on a medical/dental provider's apportionment of care between rela,Adjusted based on a medical/dental provider's apportionment of care between related injuries and other unrelated medical/dental conditions/injuries.,,active,2013-07-15T00:00:00Z
N598,Health care policy coverage is primary,Health care policy coverage is primary.,,active,2013-07-15T00:00:00Z
N599,Our payment for this service is based upon a reasonable amount pursuant to both,"Our payment for this service is based upon a reasonable amount pursuant to both the terms and conditions of the policy of insurance under which the subject claim is being made as well as the Florida No-Fault Statute, which permits, when determining a reasonable charge for a service, an insurer to consider usual and customary charges and payments accepted by the provider, reimbursement levels in the community and various federal and state fee schedules applicable to automobile and other insurance coverages, and other information relevant to the reasonableness of the reimbursement for the service. The payment for this service is based upon 200% of the Participating Level of Medicare Part B fee schedule for the locale in which the services were rendered.",,active,2013-07-15T00:00:00Z
N6,Under FEHB law (U,"Under FEHB law (U.S.C. 8904(b)), we cannot pay more for covered care than the amount Medicare would have allowed if the patient were enrolled in Medicare Part A and/or Medicare Part B.",,active,2000-01-01T00:00:00Z
N60,A valid NDC is required for payment of drug claims effective October 02,A valid NDC is required for payment of drug claims effective October 02.,,active,2000-01-01T00:00:00Z
N600,Adjusted based on the applicable fee schedule for the region in which the service was rendered,Adjusted based on the applicable fee schedule for the region in which the service was rendered.,,active,2013-07-15T00:00:00Z
N601,"In accordance with Hawaii Administrative Rules, Title 16, Chapter 23 Motor Vehic","In accordance with Hawaii Administrative Rules, Title 16, Chapter 23 Motor Vehicle Insurance Law payment is recommended based on Medicare Resource Based Relative Value Scale System applicable to Hawaii.",,active,2013-07-15T00:00:00Z
N602,Adjusted based on the Redbook maximum allowance,Adjusted based on the Redbook maximum allowance.,,active,2013-07-15T00:00:00Z
N603,This fee is calculated according to the New Jersey medical fee schedules for Aut,This fee is calculated according to the New Jersey medical fee schedules for Automobile Personal Injury Protection and Motor Bus Medical Expense Insurance Coverage.,,active,2013-07-15T00:00:00Z
N604,"In accordance with New York No-Fault Law, Regulation 68, this base fee was calcu","In accordance with New York No-Fault Law, Regulation 68, this base fee was calculated according to the New York Workers' Compensation Board Schedule of Medical Fees, pursuant to Regulation 83 and / or Appendix 17-C of 11 NYCRR.",,active,2013-07-15T00:00:00Z
N605,This fee was calculated based upon New York All Patients Refined Diagnosis Relat,"This fee was calculated based upon New York All Patients Refined Diagnosis Related Groups (APR-DRG), pursuant to Regulation 68.",,active,2013-07-15T00:00:00Z
N606,The Oregon allowed amount for this procedure is based upon the Workers Compensation Fee Schedule (OAR 436-009),The Oregon allowed amount for this procedure is based upon the Workers Compensation Fee Schedule (OAR 436-009).  The allowed amount has been calculated in accordance with Section 4 of ORS 742.524.,,active,2013-07-15T00:00:00Z
N607,Service provided for non-compensable condition(s),Service provided for non-compensable condition(s).,,active,2013-07-15T00:00:00Z
N608,The fee schedule amount allowed is calculated at 110% of the Medicare Fee Schedu,"The fee schedule amount allowed is calculated at 110% of the Medicare Fee Schedule for this region, specialty and type of service.  This fee is calculated in compliance with Act 6.",,active,2013-07-15T00:00:00Z
N609,80% of the provider's billed amount is being recommended for payment according to Act 6,80% of the provider's billed amount is being recommended for payment according to Act 6.,,active,2013-07-15T00:00:00Z
N61,Rebill services on separate claims,Rebill services on separate claims.,,active,2000-01-01T00:00:00Z
N610,Alert: Payment based on an appropriate level of care,Alert: Payment based on an appropriate level of care.,,active,2013-07-15T00:00:00Z
